Country,Country Code,Year,NPLs,Inflation,Credit_to_Private_Sector,Debt,Trade,GDP,GDP_Growth,Unemployment,x,y,_algo
Norway,NOR,2018,-0.7589864741,-0.1139577182,2.3295154804,,-0.1271032016,-0.1622478469,-0.4051741220,-0.7214072059,-6.6485457420,3.8165493011,UMAP
OECD members,OED,2018,,-0.1243492058,2.2337310489,,-0.3923227652,8.6345520897,-0.1601724845,-0.4301437483,-5.1891989708,-0.9849815965,UMAP
Oman,OMN,2018,,-0.1373722945,0.3735874782,,0.2521734975,-0.2198441102,-0.3307847016,-1.0692818255,-6.3000297546,3.9304535389,UMAP
Other small states,OSS,2018,,-0.1157178005,0.6815562271,,1.0857201172,-0.2089272229,0.1776889193,,-4.1006741524,5.2164626122,UMAP
Pacific island small states,PSS,2018,,-0.1123174288,0.6653333843,,0.4574649499,-0.2331917960,-0.0903292433,,-5.1749806404,5.2610883713,UMAP
Pakistan,PAK,2018,0.1549542350,-0.0850786690,-0.6939839722,,-0.9609194971,-0.1760829550,0.4590373517,-0.6723813975,-2.5805850029,5.1427459717,UMAP
Palau,PLW,2018,,-0.1221365287,,0.6857297225,0.7953967746,-0.2349289101,-0.5218993450,,-6.6778326035,2.9137990475,UMAP
Panama,PAN,2018,-0.4413404207,-0.1389669666,0.9232136733,,0.1902281303,-0.2238443595,0.0964028879,-0.4585454244,-4.5108027458,4.7582468987,UMAP
Papua New Guinea,PNG,2018,-0.3816692129,-0.0938622366,-0.6432750339,-0.4229108104,,-0.2309895419,-0.5851001648,,-6.2339143753,2.4623801708,UMAP
Paraguay,PRY,2018,-0.5357153250,-0.0988419698,-0.0221818080,,-0.0864518568,-0.2283244596,-0.0195145186,-0.3013846767,-4.5509357452,3.4961085320,UMAP
Peru,PER,2018,-0.4397304842,-0.1296339913,-0.0388424982,-0.6810772066,-0.5476151480,-0.1981652865,0.1047081935,-0.7751269748,-4.0732378960,3.6440205574,UMAP
Philippines,PHL,2018,-0.6417345446,-0.0821911790,0.0490534840,,-0.0845988677,-0.1776186453,0.4898507398,-0.9757503186,-3.4504437447,5.7373905182,UMAP
Poland,POL,2018,-0.3644217437,-0.1258412886,0.1531733095,,0.5111746469,-0.1366436101,0.4743246098,-0.7154962928,-4.0937266350,5.8419551849,UMAP
Portugal,PRT,2018,0.3387276573,-0.1360688903,1.2389898996,,0.2021269291,-0.1949412106,-0.0613984950,-0.1711707387,-4.8507671356,3.7413158417,UMAP
Post-demographic dividend,PST,2018,,-0.1267694096,2.4076218415,,-0.3559961628,8.1327135547,-0.1751913911,-0.4598517560,-5.2329430580,-0.8280800581,UMAP
Pre-demographic dividend,PRE,2018,,-0.1114262440,-0.7760408932,,,-0.0096349438,-0.1142554416,,-3.6898753643,3.2155332565,UMAP
Puerto Rico (US),PRI,2018,,,,,0.5811947842,-0.2182809718,-1.2478869314,0.2172110205,-6.5676136017,1.7065645456,UMAP
Qatar,QAT,2018,,-0.1452810727,0.8387819847,,0.3025291540,-0.2046581363,-0.3392651050,-1.3630889755,-5.6723608971,3.2147359848,UMAP
Romania,ROU,2018,-0.2265877495,-0.0907287324,-0.4806034244,,0.1973161951,-0.1947136935,0.4540410750,-0.6543009575,-3.1928226948,4.9668836594,UMAP
Russian Federation,RUS,2018,0.3791678190,-0.1125411739,0.1374700779,-0.9065787398,-0.4895819009,0.0390993575,-0.0839727132,-0.5353872944,-3.8866548538,2.5222620964,UMAP
Rwanda,RWA,2018,-0.2832326340,-0.1523600002,-0.5794542015,,-0.4068788577,-0.2333827868,0.8429833585,0.4882437701,-2.9162607193,6.3576784134,UMAP
Samoa,WSM,2018,-0.3976061746,-0.0960723396,0.8655014787,,0.0486391397,-0.2348313567,-0.6387434621,,-6.7375488281,2.6797187328,UMAP
San Marino,SMR,2018,5.5538326967,-0.1339513059,,0.0315199203,4.5850199390,-0.2347028782,-0.2972081789,-0.0209640064,-5.9259686470,3.5651590824,UMAP
Sao Tome and Principe,STP,2018,,-0.0502406909,-0.4984682127,,,-0.2349131714,0.1710776733,,-3.2964308262,4.7003879547,UMAP
Saudi Arabia,SAU,2018,-0.6064932926,-0.1177983064,,,-0.3415781709,-0.0883635205,-0.0158288303,-0.3340685490,-3.5129292011,3.2324991226,UMAP
Senegal,SEN,2018,,-0.1427196618,-0.3836263358,,-0.2887099202,-0.2311537695,0.4683793588,,-2.6417667866,5.9459042549,UMAP
Serbia,SRB,2018,,-0.1240074771,-0.1393292503,,0.5725886524,-0.2262470431,0.2151136454,0.8314244293,-4.1017966270,5.3545727730,UMAP
Seychelles,SYC,2018,-0.4171819490,-0.1022463407,,,2.1495055614,-0.2346815518,0.2622182594,-0.7688683609,-3.5068151951,4.9803404808,UMAP
Sierra Leone,SLE,2018,,0.0516431895,-1.0060828431,,-0.7690500324,-0.2339198146,-0.0699104475,-0.8272820901,-5.7355451584,4.3889465332,UMAP
Singapore,SGP,2018,-0.6877798256,-0.1429968315,1.7340788017,1.3228908878,4.9216508592,-0.1726108773,0.0207065097,,-4.3612532616,4.4802303314,UMAP
Sint Maarten (Dutch part),SXM,2018,0.9034782525,,,,,-0.2347683909,-1.6530683773,,-6.2274122238,1.5930746794,UMAP
Slovak Republic,SVK,2018,-0.4594137110,-0.1170887131,0.3824704218,,2.2090341378,-0.2173460284,0.1197701943,-0.2445356010,-5.8655748367,5.2476434708,UMAP
Slovenia,SVN,2018,-0.0934701077,-0.1267694096,-0.0436669598,,1.6951051425,-0.2260979523,0.1712327917,-0.4941847533,-5.3948388100,5.7109370232,UMAP
Small states,SST,2018,,-0.1221365287,0.5138772672,,0.9589064553,-0.1970723476,0.0117361161,,-4.2852683067,5.1261725426,UMAP
Solomon Islands,SLB,2018,0.0464777496,-0.1052605988,-0.3561117267,-1.1066655595,0.2367368572,-0.2347094725,-0.0939173342,,-4.4906730652,4.0987396240,UMAP
"Somalia, Fed. Rep.",SOM,2018,,,-1.0935382947,,-0.0519869389,-0.2336745799,-0.2062193820,,-6.2783360481,4.4464926720,UMAP
South Africa,ZAF,2018,-0.3819432964,-0.0921720667,1.7503056167,0.1060985788,-0.4324298561,-0.1679577995,-0.2869991459,3.2954059301,-5.5251379013,3.0333857536,UMAP
South Asia,SAS,2018,,-0.1068845550,0.0937519573,-0.1896035374,-0.6553882854,0.2875731026,0.4983228693,-0.0616745939,-3.0933411121,2.3159732819,UMAP
South Asia (IDA & IBRD),TSA,2018,,-0.1068845550,0.0937519573,-0.1896035374,-0.6553882854,0.2875731026,0.4983228693,-0.0616745939,-2.9865200520,2.4605445862,UMAP
South Sudan,SSD,2018,,0.8939849393,-1.0568621998,,,,,,-4.9122638702,-1.1041508913,UMAP
Spain,ESP,2018,-0.3872033876,-0.1275637525,1.2806354815,1.2406516928,-0.1860091853,0.0017771895,-0.1508386001,1.2698750992,-5.9144458771,4.4373188019,UMAP
Sri Lanka,LKA,2018,-0.4208415924,-0.1218202622,0.0282885255,,-0.5244381614,-0.2193572275,-0.1646923920,-0.6315265571,-5.5071687698,4.2814054489,UMAP
St. Kitts and Nevis,KNA,2018,2.2684099276,-0.1614225166,0.0876660834,,,-0.2347985965,-0.2144656379,,-5.7928056717,4.8558316231,UMAP
St. Lucia,LCA,2018,0.4150099686,-0.1243098701,0.2494125030,,,-0.2346358030,-0.0710595411,1.9411114341,-5.0630450249,5.2955794334,UMAP
St. Martin (French part),MAF,2018,,,,,,,-1.8386491830,,-5.3893280029,-0.3193666041,UMAP
St. Vincent and the Grenadines,VCT,2018,-0.0343655789,-0.1194593887,-0.0261685388,,,-0.2348303841,-0.0241643644,,-4.8428034782,5.5280151367,UMAP
Sub-Saharan Africa,SSF,2018,,-0.0973767099,-0.1287312626,,-0.3809942722,0.0610612437,-0.0892342608,,-3.6362822056,2.5744538307,UMAP
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,,-0.0973767099,-0.1287312626,,-0.3809942722,0.0610612437,-0.0892342608,,-3.5481071472,2.5545079708,UMAP
Sub-Saharan Africa (excluding high income),SSA,2018,,-0.0973767099,-0.1287312626,,-0.3567684612,0.0468303942,-0.1201890328,,-3.7300570011,2.4771444798,UMAP
Sudan,SDN,2018,,0.6416890694,-0.8688125809,,-1.0742171320,-0.2296295215,-0.9750395159,,-5.6807217598,2.1950466633,UMAP
Suriname,SUR,2018,,,-0.5103117913,,,-0.2343157677,0.2636467720,,-2.8595788479,4.8838214874,UMAP
Sweden,SWE,2018,-0.7907928243,-0.1240861964,2.0982503291,,0.2689075750,-0.1438049069,-0.2307928299,-0.2756548198,-5.6463842392,3.7921655178,UMAP
Switzerland,CHE,2018,-0.7687921776,-0.1367852432,,-0.8473862664,0.9437739394,-0.1149877852,-0.0753350353,-0.5628556552,-3.7824513912,3.6549410820,UMAP
Syrian Arab Republic,SYR,2018,,-0.1367272114,,,-0.5077193432,-0.2314214935,-0.3135626986,,-5.3967695236,3.1622273922,UMAP
Tajikistan,TJK,2018,3.0816933686,,-0.8066535309,,-0.4056592346,-0.2336925130,0.6941844650,,-2.7976794243,6.3575029373,UMAP
Tanzania,TZA,2018,0.4023516011,-0.1048488205,-0.7884493249,,-0.8622133640,-0.2255498023,0.3480438630,,-2.7922961712,5.0601563454,UMAP
Thailand,THA,2018,-0.4633911776,-0.1351927176,2.3678835711,-0.3937542811,0.8732029044,-0.1511736061,0.1458698323,-1.2492169735,-4.4930052757,6.1087307930,UMAP
Timor-Leste,TLS,2018,,-0.1155601970,-0.7077886859,,-0.2291043010,-0.2347193105,-0.5397417986,,-6.2705063820,2.5341954231,UMAP
Togo,TGO,2018,,-0.1368923592,-0.4255635157,,-0.3759543967,-0.2338141772,0.2387712812,,-2.6209137440,4.7133011818,UMAP
Tonga,TON,2018,-0.4002680886,-0.0856524526,-0.1420766004,-0.1412299620,0.2161877853,-0.2348956425,-0.4281295585,-0.9913968532,-6.6998262405,3.6389136314,UMAP
Trinidad and Tobago,TTO,2018,-0.4688930448,-0.1357586098,-0.1583876319,,,-0.2310260677,-0.6997714597,,-6.7970714569,2.1486725807,UMAP
Tunisia,TUN,2018,,-0.0572444501,0.4324497923,,0.5392971592,-0.2279174695,-0.1135736433,1.3053405777,-5.2705869675,5.0700912476,UMAP
Turkiye,TUR,2018,-0.3871421682,0.0554249284,0.5280315915,-0.5989404365,-0.2724893655,-0.1061563529,-0.0505384871,0.5228399966,-5.1553611755,3.9950351715,UMAP
Turkmenistan,TKM,2018,,,,,-0.5029739918,-0.2282351620,0.4668789639,,-2.6577775478,5.6899099350,UMAP
Turks and Caicos Islands,TCA,2018,,,,,,-0.2347592742,14.2573580334,,-3.2464783192,6.4710869789,UMAP
Tuvalu,TUV,2018,,,,,,-0.2349686872,-0.3145193692,,-5.8363585472,3.3371126652,UMAP
Uganda,UGA,2018,-0.4331144954,-0.1158156274,-0.7658872995,-0.4701017640,-0.7835917377,-0.2295314153,0.4837521629,,-2.5817527771,5.7470707893,UMAP
Ukraine,UKR,2018,6.0271477747,-0.0117482953,-0.2644671620,0.0542930504,0.4473720384,-0.2133308899,0.0266142449,0.1474970163,-4.6688671112,4.8940625191,UMAP
United Arab Emirates,ARE,2018,-0.1886554627,-0.1101649517,0.7400026720,,1.6366530605,-0.1643545545,-0.3264318035,-0.9934830578,-6.4066653252,3.6510050297,UMAP
United Kingdom,GBR,2018,-0.7147274179,-0.1198502097,2.1248318152,2.4426365775,-0.2345454136,0.2398630342,-0.3116120617,-0.6616026736,-4.9894247055,2.7045836449,UMAP
United States,USA,2018,-0.7379018402,-0.1179807655,3.3039391485,1.0341865672,-0.9644749258,3.1810353680,-0.0581151248,-0.7048914194,-5.0721464157,-0.5011359453,UMAP
Upper middle income,UMC,2018,,-0.1104593296,1.7648121313,,-0.5878715938,3.6604000664,0.2616197595,-0.3119981441,-4.8404765129,-0.8287438154,UMAP
Uruguay,URY,2018,-0.4963809665,-0.0535123649,-0.4942939905,-0.1713040960,-0.5641462037,-0.2241704558,-0.5130069410,0.0670042882,-5.6076536179,3.0150859356,UMAP
Uzbekistan,UZB,2018,-0.6916748780,0.0703026875,-0.6028584990,,-0.2425045632,-0.2252699619,0.3628372268,0.2432885782,-2.4004147053,5.3953967094,UMAP
Vanuatu,VUT,2018,,-0.1193742589,0.3838442606,,0.6732504699,-0.2348253571,-0.0688755799,,-4.9024782181,5.2685351372,UMAP
Viet Nam,VNM,2018,-0.5844590790,-0.1042849092,1.4354891509,,1.7354498348,-0.1836936595,0.6722669972,-1.1803722212,-3.5824563503,6.6315593719,UMAP
Virgin Islands (U.S.),VIR,2018,,,,,1.6287354024,-0.2343278727,-0.2347962826,,-6.2513928413,4.9202680588,UMAP
West Bank and Gaza,PSE,2018,-0.4688112825,-0.1509105410,-0.0163488094,,-0.0995944636,-0.2322849316,-0.3405306819,3.1824031801,-6.2924399376,4.0181159973,UMAP
World,WLD,2018,,-0.1178895359,1.9241629093,,-0.3790428956,14.1836517022,-0.0046031139,-0.3430947670,-5.2828459740,-1.0803456306,UMAP
"Yemen, Rep.",YEM,2018,,,,,-0.4011000626,-0.2314035708,-0.4175921408,,-6.0198774338,2.9044263363,UMAP
Zambia,ZMB,2018,0.5314777783,-0.0549101302,-0.7338290447,0.1204845116,-0.0309820949,-0.2306254377,0.1152848166,-0.5073973825,-3.4934458733,3.8675267696,UMAP
Zimbabwe,ZWE,2018,,-0.0159054494,-0.9534808582,,-0.4311554072,-0.2293281677,0.2736563879,,-3.3947656155,5.3935670853,UMAP
Afghanistan,AFG,2019,,-0.1197312015,-1.0159477321,,,-0.2318677235,0.0953321714,,2.7515347004,1.4891272783,UMAP
Africa Eastern and Southern,AFE,2019,,-0.0904855036,0.3820303733,,-0.4693520285,-0.0679926978,-0.1825105301,,4.4071502686,3.4275815487,UMAP
Africa Western and Central,AFW,2019,,-0.1237171976,-0.7656744324,,,-0.0971738690,-0.0068645266,-0.0289999382,2.2951395512,2.1840391159,UMAP
Albania,ALB,2019,0.1547664612,-0.1308582465,-0.2833554468,0.4765543654,-0.0212668416,-0.2323992845,-0.2048778192,0.6111559920,4.1052131653,2.2399506569,UMAP
Algeria,DZA,2019,1.0125911811,-0.1241082574,-0.5431079911,,-0.5894195062,-0.2029837917,-0.3936353557,,5.1210145950,3.1181395054,UMAP
American Samoa,ASM,2019,,,,,1.5761688005,-0.2348696318,-0.6189610129,,6.0919051170,1.2802513838,UMAP
Andorra,AND,2019,,,,,,-0.2344548538,-0.2125137089,,4.1515154839,2.4975209236,UMAP
Angola,AGO,2019,2.0735280994,0.0647693191,-0.7250077966,,-0.3666331569,-0.2232520807,-0.6537823064,1.4743231515,5.5972676277,2.1414067745,UMAP
Antigua and Barbuda,ATG,2019,-0.1787852415,-0.1306052494,-0.0858026428,,1.2017132680,-0.2346911212,-0.0247146884,,4.2642540932,0.9303665161,UMAP
Arab World,ARB,2019,,-0.1348437749,,,0.0693029903,0.2527644881,-0.2593762641,,3.5099070072,3.9392390251,UMAP
Argentina,ARG,2019,-0.1322042251,0.5200393353,-0.7457465424,,-0.8624493759,-0.1609304830,-0.8646226121,0.3289968178,5.9960002899,0.5639367700,UMAP
Armenia,ARM,2019,-0.1570212620,-0.1304543062,0.3515600105,-0.1079271489,0.3866583032,-0.2327243765,0.6941846450,0.3204781489,3.4370911121,-0.1562720835,UMAP
Aruba,ABW,2019,,-0.0953232411,0.3186562365,,1.3553006586,-0.2344150571,-0.9022223837,,6.0223827362,0.9870277047,UMAP
Australia,AUS,2019,-0.7317899690,-0.1283654142,2.1787260477,0.1326050148,-0.5957028821,-0.0046589242,-0.1871857816,-0.4880999898,4.2716984749,2.7244267464,UMAP
Austria,AUT,2019,-0.5485428771,-0.1293625646,0.9796989580,,0.6246038043,-0.1617194803,-0.2548203993,-0.5894547640,4.5120525360,1.9949488640,UMAP
Azerbaijan,AZE,2019,,-0.1158835432,-0.5409699697,,0.1840731333,-0.2270099518,-0.1371356904,-0.5129605948,4.1329150200,1.8654121161,UMAP
"Bahamas, The",BHS,2019,,-0.1173733787,,0.0492574642,-0.1510405849,-0.2327809819,-0.6759898015,0.2408546728,5.6993622780,0.9494973421,UMAP
Bahrain,BHR,2019,,-0.1359177756,,0.8669557411,1.1599952353,-0.2282878528,-0.2064527483,,4.3749675751,1.1346787214,UMAP
Bangladesh,BGD,2019,0.2723592305,-0.0786624891,-0.1558211043,,-0.8831596496,-0.1768927017,0.7399567259,,3.3539202213,-0.8564624786,UMAP
Barbados,BRB,2019,-0.0843874338,-0.0972854314,0.6294385462,,,-0.2340194061,-0.4338058826,0.0798692167,5.5358915329,1.3948180676,UMAP
Belarus,BLR,2019,-0.2681500796,-0.0785855913,-0.4024298717,-0.5038162237,1.0701318416,-0.2243249807,-0.3049121918,-0.6581256659,4.9508371353,2.6615602970,UMAP
Belgium,BEL,2019,-0.5894530534,-0.1305370402,0.5726847590,,1.7512210485,-0.1462170502,-0.1431298855,-0.4496790548,4.3996624947,1.4416266680,UMAP
Belize,BLZ,2019,1.9339566661,-0.1461393196,0.0073254155,,0.5048859080,-0.2345816693,0.1531381924,0.1916550140,3.2658464909,1.0246163607,UMAP
Benin,BEN,2019,,-0.1393256284,-0.6704811782,,-0.2514927414,-0.2325966438,0.5749606494,-1.1711581509,3.4481420517,-0.7238145471,UMAP
Bermuda,BMU,2019,,,,,0.0215871405,-0.2337489934,-0.4898982586,,5.6243615150,1.6097362041,UMAP
Bhutan,BTN,2019,0.2152767009,-0.1144371282,0.3327784912,0.8433107775,-0.0066792308,-0.2345242218,0.3946523547,-0.9093394717,3.4104475975,0.5492017269,UMAP
Bolivia,BOL,2019,-0.6174083201,-0.1255092871,0.4881171202,,-0.3948138673,-0.2282136811,-0.1798534556,-0.7420954017,4.2416539192,3.0560953617,UMAP
Bosnia and Herzegovina,BIH,2019,0.0838781331,-0.1414488017,0.2798245325,-0.2495634289,0.3552153989,-0.2315893750,-0.0709679170,1.3458477173,3.9016873837,1.4730510712,UMAP
Botswana,BWA,2019,-0.2479048179,-0.1138574306,-0.2302274771,-0.9059813917,0.1304525666,-0.2322106286,-0.0475180854,2.1111371103,4.2076420784,1.6781746149,UMAP
Brazil,BRA,2019,-0.5175650032,-0.1018710893,0.4148666505,0.8953884973,-0.9360449715,0.0748130281,-0.3415534851,0.6928656727,5.0388226509,2.1147198677,UMAP
Brunei Darussalam,BRN,2019,-0.3602587214,-0.1533501553,-0.2357912691,,0.6305533335,-0.2327491915,0.0883897282,-0.2347999794,3.0016584396,1.1664547920,UMAP
Bulgaria,BGR,2019,-0.0160680871,-0.1097268063,0.1013755449,,0.9556082957,-0.2236264762,0.0754018394,-0.6610811225,3.6799514294,0.8387684822,UMAP
Burkina Faso,BFA,2019,,-0.1888414159,-0.4125440560,-0.1778874994,-0.3158854819,-0.2323252471,0.4164179214,-1.1110059178,2.4335353374,0.0965512320,UMAP
Burundi,BDI,2019,,-0.1570486360,-0.5961593550,,-0.9333699655,-0.2345505432,-0.2454701598,,4.5920147896,2.6154983044,UMAP
Cabo Verde,CPV,2019,,-0.1346587733,0.1469650738,,0.5340027315,-0.2346041803,0.5882969511,0.5805583243,3.4966447353,-0.3864798546,UMAP
Cambodia,KHM,2019,-0.6568835989,-0.1242230282,0.9321548338,,0.7727528239,-0.2289098922,0.7488922717,-1.2954611758,3.6471142769,-0.1557968557,UMAP
Cameroon,CMR,2019,1.0063352392,-0.1178531902,-0.7550322494,,-0.6509727888,-0.2284166861,0.0244544581,,2.1800620556,2.0020163059,UMAP
Canada,CAN,2019,-0.7897183460,-0.1241394580,,-0.0292904039,-0.2024962734,0.0533869156,-0.2299051406,-0.3930038294,3.9079382420,3.9738588333,UMAP
Caribbean small states,CSS,2019,,-0.1359836568,-0.0338443925,,,-0.2247352474,-0.3905287093,-0.0123865812,5.4092750549,1.5482848883,UMAP
Cayman Islands,CYM,2019,,,,,0.7550809548,-0.2339940035,0.0959867998,,3.3733417988,1.0646232367,UMAP
Central African Republic,CAF,2019,1.1779737531,-0.1149496946,-0.8123526619,,-0.5193931486,-0.2346092863,-0.0364407284,,2.3844327927,2.4385397434,UMAP
Central Europe and the Baltics,CEB,2019,,-0.1152095210,-0.0195939526,,0.8817964722,0.0438477365,0.1140212163,-0.7282439795,3.5168328285,0.9553531408,UMAP
Chad,TCD,2019,2.4381111921,-0.1606087517,-0.9123728127,,-0.5860572148,-0.2325116704,0.3351482689,,2.5792682171,-0.6026629210,UMAP
Channel Islands,CHI,2019,,,,,,-0.2333175415,-0.2843084776,,4.6953678131,2.1546506882,UMAP
Chile,CHL,2019,-0.5935022005,-0.1165455500,1.9063328959,,-0.3709182851,-0.1889560354,-0.4367637600,-0.0680774606,5.4560933113,2.4785740376,UMAP
China,CHN,2019,-0.6179456145,-0.1122797906,2.8031482583,,-0.8119053391,2.1728691813,0.4455288581,-0.4868830371,3.5809905529,7.3875780106,UMAP
Colombia,COL,2019,-0.4550846771,-0.1044922579,0.0125096126,0.4269185447,-0.7654872110,-0.1815561880,-0.0223387832,0.4049694359,4.9866700172,2.5642855167,UMAP
Comoros,COM,2019,1.7972786044,,-0.7214840942,,-0.6728217996,-0.2347790047,0.0494110399,,2.4669227600,1.9948025942,UMAP
"Congo, Dem. Rep.",COD,2019,-0.1564741158,,-0.9493168409,,-0.4176804067,-0.2264143485,0.1721169135,,2.5584506989,1.1892518997,UMAP
"Congo, Rep.",COG,2019,2.6292260010,-0.1209334346,-0.7898922124,,0.2973603601,-0.2326652813,-0.3571895019,,4.2176876068,2.4401676655,UMAP
Costa Rica,CRI,2019,-0.5504756173,-0.1223070431,0.2560179608,,-0.2105822652,-0.2243237404,-0.1472503247,0.4965885885,3.8339321613,2.4021492004,UMAP
Cote d'Ivoire,CIV,2019,,-0.1622931892,-0.6359610649,,-0.6257500645,-0.2249909798,0.5515295013,-0.9647977443,2.9774408340,-0.7548531890,UMAP
Croatia,HRV,2019,0.0838259425,-0.1388391024,0.1778623978,,0.4903091626,-0.2248116028,-0.0363694333,-0.2433186483,3.5021557808,1.4054408073,UMAP
Cuba,CUB,2019,,,,,-1.0554663633,-0.2178725854,-0.5662394667,,5.6307291985,1.1220139265,UMAP
Curacao,CUW,2019,0.2465540892,-0.1157382755,,,,-0.2344761910,-1.0603118049,,6.0655708313,0.8354534507,UMAP
Cyprus,CYP,2019,1.3081644136,-0.1453490421,1.4693170776,,1.4568803662,-0.2306444290,0.4142083257,-0.1383130160,3.3795204163,0.1615844667,UMAP
Czechia,CZE,2019,-0.6393107001,-0.1129209628,0.0941519233,,1.2138499976,-0.1925100229,0.0391833135,-1.0319039928,3.9666669369,0.8119095564,UMAP
Denmark,DNK,2019,-0.6802726423,-0.1390099974,2.7957279032,,0.6970942528,-0.1778568512,-0.2618953301,-0.5098312879,4.6660375595,1.9128634930,UMAP
Djibouti,DJI,2019,1.1745629721,-0.1070361326,-0.5565940907,,4.8103362085,-0.2344658177,0.3605455119,,2.8901755810,0.2021815479,UMAP
Dominica,DMA,2019,0.6940311755,-0.1296905539,-0.1721193882,,,-0.2348700851,0.1012574073,,3.2690534592,1.1480020285,UMAP
Dominican Republic,DOM,2019,-0.6579295743,-0.1258705992,-0.4185509874,,-0.5027239174,-0.2202343423,0.2548401434,-0.2772194733,2.2336652279,0.4248700440,UMAP
Early-demographic dividend,EAR,2019,,-0.1139865714,0.0067148425,,-0.4763262627,1.7309513678,-0.1521732087,-0.2644453482,3.9533185959,5.6162562370,UMAP
East Asia & Pacific,EAS,2019,,-0.1272017414,2.6060169632,,-0.4550856238,4.2833335719,0.1167842788,-0.6506776542,3.7218134403,7.8003520966,UMAP
East Asia & Pacific (IDA & IBRD countries),TEA,2019,,-0.1243399021,2.4668073585,,-0.6642289224,2.6560262821,0.4158510009,-0.6282156738,3.6707231998,7.4480690956,UMAP
East Asia & Pacific (excluding high income),EAP,2019,,-0.1242230282,2.4668073585,,-0.6642837524,2.6595917085,0.4158640453,-0.6282156738,3.7307355404,7.4371576309,UMAP
Ecuador,ECU,2019,-0.4548757288,-0.1451537684,-0.0679668564,,-0.5584098566,-0.2171832763,-0.5129051639,-0.7194948517,5.5450849533,2.0667376518,UMAP
"Egypt, Arab Rep.",EGY,2019,,-0.0342082878,-0.5446487843,,-0.6953324516,-0.1822760339,0.3616840309,-0.0173131483,2.3471298218,-0.0658316836,UMAP
El Salvador,SLV,2019,-0.6357919514,-0.1475343829,0.3255931135,-0.0171026626,-0.0082829029,-0.2305312363,-0.1440096321,-0.6572564140,3.7999918461,2.2510774136,UMAP
Equatorial Guinea,GNQ,2019,5.3513380937,-0.1293703093,-0.7274440331,,0.3623512181,-0.2330973167,-1.4297961450,,5.9745717049,0.3427861333,UMAP
Estonia,EST,2019,-0.6037200075,-0.1200447228,0.3055396029,,1.2570889480,-0.2297055980,0.0653028221,-0.5974518817,4.0188331604,0.7275453210,UMAP
Eswatini,SWZ,2019,0.3411269982,-0.1160402916,-0.6077148410,-0.5850046621,0.2002680793,-0.2342131051,0.4479113626,,2.8799183369,0.1048960239,UMAP
Ethiopia,ETH,2019,-0.5155178857,0.0488977306,,-0.5461633390,-0.9375199686,-0.2191153535,0.8182425174,,2.9217507839,-1.0862536430,UMAP
Euro area,EMU,2019,,-0.1304818583,0.9503113274,,0.2238853258,2.0119347700,-0.2755077523,-0.0769723508,3.6828792095,6.8245954514,UMAP
Europe & Central Asia,ECS,2019,,-0.1264557131,1.0038360512,,0.1315817726,3.5740052883,-0.2382856679,-0.2121944640,3.5799942017,7.7464628220,UMAP
Europe & Central Asia (IDA & IBRD countries),TEC,2019,,-0.1150668166,0.0894983159,-0.7078194259,-0.1730446644,0.4555994420,-0.1017039539,-0.1783865758,3.8944587708,5.0923132896,UMAP
